#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Nedd8	Psmb4	10090.ENSMUSP00000010520	10090.ENSMUSP00000005923	0	0.131	0.500	0	0.546
Nedd8	Psmd2	10090.ENSMUSP00000010520	10090.ENSMUSP00000007212	0	0.204	0.500	0.165	0.638
Nedd8	Psmb1	10090.ENSMUSP00000010520	10090.ENSMUSP00000014913	0	0.050	0.500	0	0.504
Nedd8	Psmc6	10090.ENSMUSP00000010520	10090.ENSMUSP00000022380	0	0.101	0.500	0	0.531
Nedd8	Psmc3	10090.ENSMUSP00000010520	10090.ENSMUSP00000071054	0	0.101	0.500	0	0.531
Nedd8	Psmc4	10090.ENSMUSP00000010520	10090.ENSMUSP00000032824	0	0.101	0.500	0	0.531
Nedd8	Psmd3	10090.ENSMUSP00000010520	10090.ENSMUSP00000017365	0	0.123	0.500	0	0.542
Nedd8	Psmd4	10090.ENSMUSP00000010520	10090.ENSMUSP00000071589	0	0.200	0.500	0.207	0.655
Nedd8	Nub1	10090.ENSMUSP00000010520	10090.ENSMUSP00000143657	0	0	0.500	0.504	0.741
Nub1	Psmb4	10090.ENSMUSP00000143657	10090.ENSMUSP00000005923	0	0	0.500	0	0.499
Nub1	Psmd2	10090.ENSMUSP00000143657	10090.ENSMUSP00000007212	0	0	0.500	0	0.499
Nub1	Psmb1	10090.ENSMUSP00000143657	10090.ENSMUSP00000014913	0	0	0.500	0	0.499
Nub1	Psmd3	10090.ENSMUSP00000143657	10090.ENSMUSP00000017365	0	0	0.500	0	0.499
Nub1	Psmc6	10090.ENSMUSP00000143657	10090.ENSMUSP00000022380	0	0	0.500	0.102	0.531
Nub1	Psmc4	10090.ENSMUSP00000143657	10090.ENSMUSP00000032824	0	0	0.500	0.513	0.746
Nub1	Ubd	10090.ENSMUSP00000143657	10090.ENSMUSP00000035808	0	0.058	0.500	0.420	0.702
Nub1	Psmc3	10090.ENSMUSP00000143657	10090.ENSMUSP00000071054	0	0	0.500	0.102	0.531
Nub1	Psmd4	10090.ENSMUSP00000143657	10090.ENSMUSP00000071589	0	0	0.500	0.517	0.748
Psmb1	Psmb4	10090.ENSMUSP00000014913	10090.ENSMUSP00000005923	0	0.970	0.900	0.768	0.999
Psmb1	Psmd2	10090.ENSMUSP00000014913	10090.ENSMUSP00000007212	0	0.747	0	0.587	0.891
Psmb1	Ubd	10090.ENSMUSP00000014913	10090.ENSMUSP00000035808	0	0.207	0.500	0	0.586
Psmb1	Psmc4	10090.ENSMUSP00000014913	10090.ENSMUSP00000032824	0	0.731	0	0.155	0.763
Psmb1	Psmc3	10090.ENSMUSP00000014913	10090.ENSMUSP00000071054	0	0.691	0	0.359	0.794
Psmb1	Psmd3	10090.ENSMUSP00000014913	10090.ENSMUSP00000017365	0	0.713	0	0.399	0.820
Psmb1	Psmc6	10090.ENSMUSP00000014913	10090.ENSMUSP00000022380	0	0.897	0	0	0.897
Psmb1	Psmd4	10090.ENSMUSP00000014913	10090.ENSMUSP00000071589	0	0.849	0	0.485	0.919
Psmb4	Ubd	10090.ENSMUSP00000005923	10090.ENSMUSP00000035808	0	0.204	0.500	0	0.584
Psmb4	Psmc3	10090.ENSMUSP00000005923	10090.ENSMUSP00000071054	0	0.691	0	0	0.691
Psmb4	Psmc4	10090.ENSMUSP00000005923	10090.ENSMUSP00000032824	0	0.732	0	0	0.732
Psmb4	Psmd2	10090.ENSMUSP00000005923	10090.ENSMUSP00000007212	0	0.747	0	0.104	0.764
Psmb4	Psmd3	10090.ENSMUSP00000005923	10090.ENSMUSP00000017365	0	0.718	0	0.220	0.770
Psmb4	Psmc6	10090.ENSMUSP00000005923	10090.ENSMUSP00000022380	0	0.865	0	0	0.865
Psmb4	Psmd4	10090.ENSMUSP00000005923	10090.ENSMUSP00000071589	0	0.849	0	0.154	0.867
Psmc3	Psmd2	10090.ENSMUSP00000071054	10090.ENSMUSP00000007212	0	0.859	0.900	0.651	0.994
Psmc3	Psmd3	10090.ENSMUSP00000071054	10090.ENSMUSP00000017365	0	0.803	0.900	0.319	0.985
Psmc3	Psmc6	10090.ENSMUSP00000071054	10090.ENSMUSP00000022380	0	0.881	0.900	0.807	0.997
Psmc3	Psmc4	10090.ENSMUSP00000071054	10090.ENSMUSP00000032824	0	0.886	0.900	0.786	0.997
Psmc3	Ubd	10090.ENSMUSP00000071054	10090.ENSMUSP00000035808	0	0.230	0.500	0	0.598
Psmc3	Psmd4	10090.ENSMUSP00000071054	10090.ENSMUSP00000071589	0	0.917	0.900	0.642	0.996
Psmc4	Psmd2	10090.ENSMUSP00000032824	10090.ENSMUSP00000007212	0	0.848	0.900	0.428	0.990
Psmc4	Psmd3	10090.ENSMUSP00000032824	10090.ENSMUSP00000017365	0	0.886	0.900	0.290	0.991
Psmc4	Psmc6	10090.ENSMUSP00000032824	10090.ENSMUSP00000022380	0	0.886	0.900	0.476	0.993
Psmc4	Ubd	10090.ENSMUSP00000032824	10090.ENSMUSP00000035808	0	0.208	0.500	0	0.587
Psmc4	Psmd4	10090.ENSMUSP00000032824	10090.ENSMUSP00000071589	0	0.917	0.900	0.527	0.995
Psmc6	Psmd2	10090.ENSMUSP00000022380	10090.ENSMUSP00000007212	0	0.856	0.900	0.360	0.990
Psmc6	Psmd3	10090.ENSMUSP00000022380	10090.ENSMUSP00000017365	0	0.848	0.900	0.188	0.986
Psmc6	Ubd	10090.ENSMUSP00000022380	10090.ENSMUSP00000035808	0	0.207	0.500	0	0.586
Psmc6	Psmd4	10090.ENSMUSP00000022380	10090.ENSMUSP00000071589	0	0.917	0.900	0.704	0.997
Psmd2	Ubd	10090.ENSMUSP00000007212	10090.ENSMUSP00000035808	0	0.242	0.500	0.134	0.643
Psmd2	Psmd3	10090.ENSMUSP00000007212	10090.ENSMUSP00000017365	0	0.796	0.900	0.788	0.995
Psmd2	Psmd4	10090.ENSMUSP00000007212	10090.ENSMUSP00000071589	0	0.883	0.900	0.690	0.996
Psmd3	Ubd	10090.ENSMUSP00000017365	10090.ENSMUSP00000035808	0	0.195	0.500	0	0.580
Psmd3	Psmd4	10090.ENSMUSP00000017365	10090.ENSMUSP00000071589	0	0.883	0.900	0.646	0.995
Psmd4	Ubd	10090.ENSMUSP00000071589	10090.ENSMUSP00000035808	0	0.247	0.500	0.437	0.769
