#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Dag1	Lamb1	10090.ENSMUSP00000142109	10090.ENSMUSP00000002979	0	0	0.500	0	0.499
Dag1	Lamc1	10090.ENSMUSP00000142109	10090.ENSMUSP00000027752	0	0	0.500	0	0.499
Dag1	Lama1	10090.ENSMUSP00000142109	10090.ENSMUSP00000043957	0	0.292	0.900	0	0.926
Dag1	Lama2	10090.ENSMUSP00000142109	10090.ENSMUSP00000090304	0	0	0.900	0.916	0.991
Itga6	Lamb1	10090.ENSMUSP00000107729	10090.ENSMUSP00000002979	0	0.565	0.650	0	0.841
Itga6	Lamc1	10090.ENSMUSP00000107729	10090.ENSMUSP00000027752	0	0.399	0.650	0	0.780
Itga6	Lamc2	10090.ENSMUSP00000107729	10090.ENSMUSP00000027753	0	0.122	0.650	0	0.679
Itga6	Lama1	10090.ENSMUSP00000107729	10090.ENSMUSP00000043957	0	0	0.650	0.408	0.783
Itga6	Lamb2	10090.ENSMUSP00000107729	10090.ENSMUSP00000069087	0	0.405	0.650	0	0.783
Itga6	Lama3	10090.ENSMUSP00000107729	10090.ENSMUSP00000089703	0	0.206	0.650	0	0.710
Itga6	Lama2	10090.ENSMUSP00000107729	10090.ENSMUSP00000090304	0	0	0.650	0.118	0.678
Itga6	Pmp22	10090.ENSMUSP00000107729	10090.ENSMUSP00000104342	0	0	0.900	0	0.900
Itga6	Lamb3	10090.ENSMUSP00000107729	10090.ENSMUSP00000142053	0	0.049	0.650	0	0.652
Lama1	Lamb1	10090.ENSMUSP00000043957	10090.ENSMUSP00000002979	0	0.292	0.900	0.635	0.971
Lama1	Lamc1	10090.ENSMUSP00000043957	10090.ENSMUSP00000027752	0	0.299	0.800	0.379	0.905
Lama1	Lamc2	10090.ENSMUSP00000043957	10090.ENSMUSP00000027753	0	0.051	0.900	0.077	0.904
Lama1	Pmp22	10090.ENSMUSP00000043957	10090.ENSMUSP00000104342	0	0	0.900	0	0.900
Lama1	Lama3	10090.ENSMUSP00000043957	10090.ENSMUSP00000089703	0	0.051	0.900	0.077	0.904
Lama1	Lama2	10090.ENSMUSP00000043957	10090.ENSMUSP00000090304	0	0.051	0.900	0.077	0.904
Lama1	Lamb2	10090.ENSMUSP00000043957	10090.ENSMUSP00000069087	0	0	0.900	0.159	0.912
Lama1	Lamb3	10090.ENSMUSP00000043957	10090.ENSMUSP00000142053	0	0	0.900	0.282	0.925
Lama2	Lamb1	10090.ENSMUSP00000090304	10090.ENSMUSP00000002979	0	0.122	0.800	0.455	0.895
Lama2	Lamc1	10090.ENSMUSP00000090304	10090.ENSMUSP00000027752	0	0.278	0.800	0.392	0.904
Lama2	Lamc2	10090.ENSMUSP00000090304	10090.ENSMUSP00000027753	0	0.278	0.400	0.198	0.622
Lama2	Lamb2	10090.ENSMUSP00000090304	10090.ENSMUSP00000069087	0	0.122	0.800	0.126	0.833
Lama2	Lama3	10090.ENSMUSP00000090304	10090.ENSMUSP00000089703	0	0	0.400	0.245	0.527
Lama2	Lamb3	10090.ENSMUSP00000090304	10090.ENSMUSP00000142053	0	0.122	0.400	0.221	0.554
Lama3	Lamb1	10090.ENSMUSP00000089703	10090.ENSMUSP00000002979	0	0.136	0.900	0.373	0.941
Lama3	Lamc1	10090.ENSMUSP00000089703	10090.ENSMUSP00000027752	0	0.248	0.800	0.119	0.855
Lama3	Lamc2	10090.ENSMUSP00000089703	10090.ENSMUSP00000027753	0	0.435	0.900	0.938	0.996
Lama3	Lamb2	10090.ENSMUSP00000089703	10090.ENSMUSP00000069087	0	0.122	0.900	0.081	0.912
Lama3	Pmp22	10090.ENSMUSP00000089703	10090.ENSMUSP00000104342	0	0	0.900	0	0.900
Lama3	Lamb3	10090.ENSMUSP00000089703	10090.ENSMUSP00000142053	0	0.421	0.900	0.942	0.996
Lamb1	Pmp22	10090.ENSMUSP00000002979	10090.ENSMUSP00000104342	0	0	0.900	0	0.900
Lamb1	Lamb2	10090.ENSMUSP00000002979	10090.ENSMUSP00000069087	0	0	0.900	0	0.900
Lamb1	Lamb3	10090.ENSMUSP00000002979	10090.ENSMUSP00000142053	0	0	0.900	0.128	0.909
Lamb1	Lamc2	10090.ENSMUSP00000002979	10090.ENSMUSP00000027753	0	0.204	0.900	0.145	0.925
Lamb1	Lamc1	10090.ENSMUSP00000002979	10090.ENSMUSP00000027752	0	0.769	0.800	0.939	0.996
Lamb2	Lamc1	10090.ENSMUSP00000069087	10090.ENSMUSP00000027752	0	0.204	0.800	0.145	0.851
Lamb2	Lamc2	10090.ENSMUSP00000069087	10090.ENSMUSP00000027753	0	0.204	0.900	0.145	0.925
Lamb2	Lamb3	10090.ENSMUSP00000069087	10090.ENSMUSP00000142053	0	0	0.900	0	0.900
Lamb2	Pmp22	10090.ENSMUSP00000069087	10090.ENSMUSP00000104342	0	0	0.900	0	0.900
Lamb3	Lamc1	10090.ENSMUSP00000142053	10090.ENSMUSP00000027752	0	0.204	0.720	0.145	0.792
Lamb3	Lamc2	10090.ENSMUSP00000142053	10090.ENSMUSP00000027753	0	0.545	0.900	0.968	0.998
Lamb3	Pmp22	10090.ENSMUSP00000142053	10090.ENSMUSP00000104342	0	0	0.900	0	0.900
Lamc1	Pmp22	10090.ENSMUSP00000027752	10090.ENSMUSP00000104342	0	0	0.720	0	0.720
Lamc1	Lamc2	10090.ENSMUSP00000027752	10090.ENSMUSP00000027753	0	0	0.720	0	0.720
Lamc2	Pmp22	10090.ENSMUSP00000027753	10090.ENSMUSP00000104342	0	0	0.900	0	0.900
