#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Cdc37	Ppp5c	10090.ENSMUSP00000019615	10090.ENSMUSP00000003183	0	0.434	0.720	0.602	0.931
Cdc37	Cdk4	10090.ENSMUSP00000019615	10090.ENSMUSP00000006911	0	0.672	0	0.919	0.972
Cdc37	Ezr	10090.ENSMUSP00000019615	10090.ENSMUSP00000063734	0	0	0	0.777	0.777
Cdc37	Tsc1	10090.ENSMUSP00000019615	10090.ENSMUSP00000109500	0	0.258	0.720	0.194	0.817
Cdc37	Ptges3	10090.ENSMUSP00000019615	10090.ENSMUSP00000050292	0	0	0.720	0.447	0.838
Cdc37	Chuk	10090.ENSMUSP00000019615	10090.ENSMUSP00000026217	0	0.079	0	0.836	0.842
Cdc37	Hsp90b1	10090.ENSMUSP00000019615	10090.ENSMUSP00000020238	0	0.238	0.800	0.589	0.931
Cdc37	Hspa1b	10090.ENSMUSP00000019615	10090.ENSMUSP00000133815	0	0	0	0.945	0.945
Cdc37	Hsp90ab1	10090.ENSMUSP00000019615	10090.ENSMUSP00000024739	0	0.470	0.800	0.987	0.998
Cdc37	Hsp90aa1	10090.ENSMUSP00000019615	10090.ENSMUSP00000091921	0	0.635	0.800	0.987	0.998
Cdk4	Hsp90ab1	10090.ENSMUSP00000006911	10090.ENSMUSP00000024739	0	0.246	0	0.751	0.804
Cdk4	Hsp90aa1	10090.ENSMUSP00000006911	10090.ENSMUSP00000091921	0	0.443	0	0.750	0.854
Chuk	Hsp90ab1	10090.ENSMUSP00000026217	10090.ENSMUSP00000024739	0	0.054	0	0.897	0.898
Chuk	Hspa1b	10090.ENSMUSP00000026217	10090.ENSMUSP00000133815	0	0	0	0.578	0.578
Chuk	Hsp90aa1	10090.ENSMUSP00000026217	10090.ENSMUSP00000091921	0	0.054	0	0.920	0.921
Ezr	Hsp90ab1	10090.ENSMUSP00000063734	10090.ENSMUSP00000024739	0	0	0	0.840	0.840
Ezr	Tsc1	10090.ENSMUSP00000063734	10090.ENSMUSP00000109500	0	0.292	0	0.587	0.695
Ezr	Hsp90aa1	10090.ENSMUSP00000063734	10090.ENSMUSP00000091921	0	0	0	0.904	0.904
Hsp90aa1	Ppp5c	10090.ENSMUSP00000091921	10090.ENSMUSP00000003183	0	0.492	0.500	0.669	0.908
Hsp90aa1	Hsp90b1	10090.ENSMUSP00000091921	10090.ENSMUSP00000020238	0	0	0.900	0	0.900
Hsp90aa1	Hsp90ab1	10090.ENSMUSP00000091921	10090.ENSMUSP00000024739	0	0.308	0.900	0	0.927
Hsp90aa1	Ptges3	10090.ENSMUSP00000091921	10090.ENSMUSP00000050292	0	0.509	0.500	0.962	0.989
Hsp90aa1	Hspa1b	10090.ENSMUSP00000091921	10090.ENSMUSP00000133815	0	0.207	0.400	0.984	0.992
Hsp90ab1	Ppp5c	10090.ENSMUSP00000024739	10090.ENSMUSP00000003183	0	0.494	0.720	0.496	0.922
Hsp90ab1	Hsp90b1	10090.ENSMUSP00000024739	10090.ENSMUSP00000020238	0	0	0.900	0.274	0.924
Hsp90ab1	Tsc1	10090.ENSMUSP00000024739	10090.ENSMUSP00000109500	0	0.165	0.720	0	0.756
Hsp90ab1	Hspa1b	10090.ENSMUSP00000024739	10090.ENSMUSP00000133815	0	0.414	0.400	0.984	0.994
Hsp90ab1	Ptges3	10090.ENSMUSP00000024739	10090.ENSMUSP00000050292	0	0.646	0.800	0.964	0.997
Hsp90b1	Ppp5c	10090.ENSMUSP00000020238	10090.ENSMUSP00000003183	0	0.314	0	0.283	0.487
Hsp90b1	Hspa1b	10090.ENSMUSP00000020238	10090.ENSMUSP00000133815	0	0.108	0	0.645	0.670
Hspa1b	Ppp5c	10090.ENSMUSP00000133815	10090.ENSMUSP00000003183	0	0	0	0.536	0.536
Ppp5c	Ptges3	10090.ENSMUSP00000003183	10090.ENSMUSP00000050292	0	0.469	0.720	0	0.845
Ppp5c	Tsc1	10090.ENSMUSP00000003183	10090.ENSMUSP00000109500	0	0.353	0.720	0.255	0.853
Ptges3	Tsc1	10090.ENSMUSP00000050292	10090.ENSMUSP00000109500	0	0.376	0.720	0.068	0.822
