#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Fancc	Gstp1	10090.ENSMUSP00000124406	10090.ENSMUSP00000129565	0	0.292	0	0.870	0.904
Gsto1	Gstt1	10090.ENSMUSP00000026050	10090.ENSMUSP00000001713	0	0	0.500	0	0.499
Gsto1	Gstt2	10090.ENSMUSP00000026050	10090.ENSMUSP00000151239	0	0	0.500	0	0.499
Gsto1	Gstp1	10090.ENSMUSP00000026050	10090.ENSMUSP00000129565	0	0	0.500	0.060	0.509
Gsto1	Gsto2	10090.ENSMUSP00000026050	10090.ENSMUSP00000052592	0	0	0.700	0	0.700
Gsto2	Gstt1	10090.ENSMUSP00000052592	10090.ENSMUSP00000001713	0	0	0.500	0.363	0.667
Gsto2	Gstt2	10090.ENSMUSP00000052592	10090.ENSMUSP00000151239	0	0	0.500	0.281	0.625
Gsto2	Gstp1	10090.ENSMUSP00000052592	10090.ENSMUSP00000129565	0	0	0.500	0.422	0.698
Gstp1	Gstt1	10090.ENSMUSP00000129565	10090.ENSMUSP00000001713	0	0	0.500	0.405	0.689
Gstp1	Mapk8	10090.ENSMUSP00000129565	10090.ENSMUSP00000022504	0	0	0	0.589	0.589
Gstp1	Gstp2	10090.ENSMUSP00000129565	10090.ENSMUSP00000038931	0	0	0.900	0	0.900
Gstp1	Prdx6	10090.ENSMUSP00000129565	10090.ENSMUSP00000071636	0	0.398	0.900	0.105	0.941
Gstp1	Traf2	10090.ENSMUSP00000129565	10090.ENSMUSP00000109872	0	0.057	0.720	0.308	0.801
Gstp1	Gstt2	10090.ENSMUSP00000129565	10090.ENSMUSP00000151239	0	0	0.500	0.396	0.685
Gstp1	Gstp3	10090.ENSMUSP00000129565	10090.ENSMUSP00000140159	0	0	0.900	0	0.900
Gstp2	Traf2	10090.ENSMUSP00000038931	10090.ENSMUSP00000109872	0	0.057	0.720	0	0.724
Gstp2	Gstp3	10090.ENSMUSP00000038931	10090.ENSMUSP00000140159	0	0	0.900	0	0.900
Gstt1	Gstt2	10090.ENSMUSP00000001713	10090.ENSMUSP00000151239	0	0	0.500	0.193	0.579
