#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Eif4a1	Pabpc1	10090.ENSMUSP00000127034	10090.ENSMUSP00000001809	0	0	0.500	0.911	0.953
Eif4a1	Paip1	10090.ENSMUSP00000127034	10090.ENSMUSP00000026520	0	0.242	0.900	0.628	0.969
Eif4a1	Eif4e	10090.ENSMUSP00000127034	10090.ENSMUSP00000029803	0	0.257	0.540	0.984	0.994
Eif4a1	Tia1	10090.ENSMUSP00000127034	10090.ENSMUSP00000093425	0	0.292	0	0.610	0.712
Eif4a1	Eif4g1	10090.ENSMUSP00000127034	10090.ENSMUSP00000111120	0	0.725	0.900	0.986	0.999
Eif4a1	Eif4b	10090.ENSMUSP00000127034	10090.ENSMUSP00000127774	0	0.065	0.500	0.985	0.992
Eif4b	Pabpc1	10090.ENSMUSP00000127774	10090.ENSMUSP00000001809	0	0	0.800	0.864	0.971
Eif4b	Paip1	10090.ENSMUSP00000127774	10090.ENSMUSP00000026520	0	0.084	0.800	0.200	0.840
Eif4b	Eif4e	10090.ENSMUSP00000127774	10090.ENSMUSP00000029803	0	0	0.800	0.988	0.997
Eif4b	Eif4g1	10090.ENSMUSP00000127774	10090.ENSMUSP00000111120	0	0.124	0.800	0.596	0.923
Eif4e	Pabpc1	10090.ENSMUSP00000029803	10090.ENSMUSP00000001809	0	0.291	0.800	0.975	0.996
Eif4e	Paip1	10090.ENSMUSP00000029803	10090.ENSMUSP00000026520	0	0.297	0.800	0.194	0.876
Eif4e	Upf1	10090.ENSMUSP00000029803	10090.ENSMUSP00000075089	0	0.215	0	0.493	0.585
Eif4e	Tia1	10090.ENSMUSP00000029803	10090.ENSMUSP00000093425	0	0.312	0	0.826	0.875
Eif4e	Eif4g1	10090.ENSMUSP00000029803	10090.ENSMUSP00000111120	0	0.650	0.900	0.988	0.999
Eif4g1	Pabpc1	10090.ENSMUSP00000111120	10090.ENSMUSP00000001809	0	0.382	0.800	0.382	0.917
Eif4g1	Hspa8	10090.ENSMUSP00000111120	10090.ENSMUSP00000015800	0	0.218	0.800	0.131	0.852
Eif4g1	Paip1	10090.ENSMUSP00000111120	10090.ENSMUSP00000026520	0	0	0.800	0.247	0.842
Eif4g1	Upf1	10090.ENSMUSP00000111120	10090.ENSMUSP00000075089	0	0	0.800	0.363	0.867
Eif4g1	Tia1	10090.ENSMUSP00000111120	10090.ENSMUSP00000093425	0	0	0	0.665	0.665
Hspa8	Pabpc1	10090.ENSMUSP00000015800	10090.ENSMUSP00000001809	0	0.148	0.800	0.144	0.841
Hspa8	Pkp3	10090.ENSMUSP00000015800	10090.ENSMUSP00000101654	0	0	0.720	0	0.720
Pabpc1	Syncrip	10090.ENSMUSP00000001809	10090.ENSMUSP00000133649	0	0.203	0.720	0.391	0.852
Pabpc1	Tia1	10090.ENSMUSP00000001809	10090.ENSMUSP00000093425	0	0.454	0	0.781	0.875
Pabpc1	Upf1	10090.ENSMUSP00000001809	10090.ENSMUSP00000075089	0	0.221	0.800	0.450	0.906
Pabpc1	Pkp3	10090.ENSMUSP00000001809	10090.ENSMUSP00000101654	0	0	0.720	0.752	0.927
Pabpc1	Paip1	10090.ENSMUSP00000001809	10090.ENSMUSP00000026520	0	0.515	0.900	0.631	0.980
Paip1	Syncrip	10090.ENSMUSP00000026520	10090.ENSMUSP00000133649	0	0.222	0.720	0.763	0.943
