#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Gm6169	Plp1	10090.ENSMUSP00000132645	10090.ENSMUSP00000033800	0	0	0	0.917	0.917
Itga5	Itgb2l	10090.ENSMUSP00000023128	10090.ENSMUSP00000000161	0	0.207	0.720	0.188	0.803
Itga5	Itgb2	10090.ENSMUSP00000023128	10090.ENSMUSP00000000299	0	0.207	0.720	0.557	0.893
Itga5	Itgb7	10090.ENSMUSP00000023128	10090.ENSMUSP00000001327	0	0.207	0.720	0.637	0.912
Itga5	Tspan32	10090.ENSMUSP00000023128	10090.ENSMUSP00000009396	0	0	0.720	0	0.720
Itga5	Itgb3	10090.ENSMUSP00000023128	10090.ENSMUSP00000021028	0	0.337	0.800	0.858	0.979
Itga5	Plp1	10090.ENSMUSP00000023128	10090.ENSMUSP00000033800	0	0	0.720	0	0.720
Itga5	Itgav	10090.ENSMUSP00000023128	10090.ENSMUSP00000028499	0	0	0.720	0.255	0.782
Itga5	Itgb8	10090.ENSMUSP00000023128	10090.ENSMUSP00000026360	0	0.204	0.720	0.166	0.798
Itgav	Itgb2l	10090.ENSMUSP00000028499	10090.ENSMUSP00000000161	0	0.075	0.720	0.176	0.767
Itgav	Itgb2	10090.ENSMUSP00000028499	10090.ENSMUSP00000000299	0	0.075	0.720	0.462	0.848
Itgav	Itgb7	10090.ENSMUSP00000028499	10090.ENSMUSP00000001327	0	0.075	0.720	0.130	0.754
Itgav	Tspan32	10090.ENSMUSP00000028499	10090.ENSMUSP00000009396	0	0	0.720	0	0.720
Itgav	Itgb3	10090.ENSMUSP00000028499	10090.ENSMUSP00000021028	0	0.664	0.900	0.985	0.999
Itgav	Itgb8	10090.ENSMUSP00000028499	10090.ENSMUSP00000026360	0	0.561	0.900	0.605	0.981
Itgav	Plp1	10090.ENSMUSP00000028499	10090.ENSMUSP00000033800	0	0	0.720	0.340	0.807
Itgb2	Itgb2l	10090.ENSMUSP00000000299	10090.ENSMUSP00000000161	0	0	0.900	0	0.900
Itgb2	Tspan32	10090.ENSMUSP00000000299	10090.ENSMUSP00000009396	0	0	0.720	0	0.720
Itgb2	Itgb8	10090.ENSMUSP00000000299	10090.ENSMUSP00000026360	0	0	0.720	0	0.720
Itgb2	Plp1	10090.ENSMUSP00000000299	10090.ENSMUSP00000033800	0	0	0.720	0	0.720
Itgb2	Itgb7	10090.ENSMUSP00000000299	10090.ENSMUSP00000001327	0	0	0.720	0.404	0.825
Itgb2	Itgb3	10090.ENSMUSP00000000299	10090.ENSMUSP00000021028	0	0	0.720	0.623	0.890
Itgb2l	Tspan32	10090.ENSMUSP00000000161	10090.ENSMUSP00000009396	0	0	0.720	0	0.720
Itgb2l	Itgb8	10090.ENSMUSP00000000161	10090.ENSMUSP00000026360	0	0	0.720	0	0.720
Itgb2l	Itgb7	10090.ENSMUSP00000000161	10090.ENSMUSP00000001327	0	0	0.720	0	0.720
Itgb2l	Plp1	10090.ENSMUSP00000000161	10090.ENSMUSP00000033800	0	0	0.720	0	0.720
Itgb2l	Itgb3	10090.ENSMUSP00000000161	10090.ENSMUSP00000021028	0	0	0.720	0.345	0.808
Itgb3	Itgb7	10090.ENSMUSP00000021028	10090.ENSMUSP00000001327	0	0	0.720	0.120	0.743
Itgb3	Tspan32	10090.ENSMUSP00000021028	10090.ENSMUSP00000009396	0	0	0.720	0	0.720
Itgb3	Plp1	10090.ENSMUSP00000021028	10090.ENSMUSP00000033800	0	0	0.720	0	0.720
Itgb3	Itgb8	10090.ENSMUSP00000021028	10090.ENSMUSP00000026360	0	0	0.720	0.443	0.837
Itgb7	Tspan32	10090.ENSMUSP00000001327	10090.ENSMUSP00000009396	0	0	0.720	0	0.720
Itgb7	Itgb8	10090.ENSMUSP00000001327	10090.ENSMUSP00000026360	0	0	0.720	0	0.720
Itgb7	Plp1	10090.ENSMUSP00000001327	10090.ENSMUSP00000033800	0	0	0.720	0	0.720
Itgb8	Tspan32	10090.ENSMUSP00000026360	10090.ENSMUSP00000009396	0	0	0.900	0	0.900
Itgb8	Plp1	10090.ENSMUSP00000026360	10090.ENSMUSP00000033800	0	0	0.720	0	0.720
Plp1	Tspan32	10090.ENSMUSP00000033800	10090.ENSMUSP00000009396	0	0	0.720	0	0.720
Plp1	Plp2	10090.ENSMUSP00000033800	10090.ENSMUSP00000033486	0	0	0	0.917	0.917
