#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Akt1	Them4	10090.ENSMUSP00000001780	10090.ENSMUSP00000062841	0	0.222	0.500	0.403	0.747
Akt1	Akt3	10090.ENSMUSP00000001780	10090.ENSMUSP00000106789	0	0.100	0.900	0	0.906
Akt1	Akt2	10090.ENSMUSP00000001780	10090.ENSMUSP00000103981	0	0.125	0.900	0.250	0.928
Akt1	Phlpp1	10090.ENSMUSP00000001780	10090.ENSMUSP00000056530	0	0.222	0	0.968	0.974
Akt1	Trib3	10090.ENSMUSP00000001780	10090.ENSMUSP00000041747	0	0.292	0.500	0.946	0.979
Akt2	Calml4	10090.ENSMUSP00000103981	10090.ENSMUSP00000034777	0	0	0	0.624	0.624
Akt2	Calm4	10090.ENSMUSP00000103981	10090.ENSMUSP00000041636	0	0	0	0.623	0.623
Akt2	Trib3	10090.ENSMUSP00000103981	10090.ENSMUSP00000041747	0	0	0.700	0.471	0.834
Akt2	Phlpp1	10090.ENSMUSP00000103981	10090.ENSMUSP00000056530	0	0	0	0.755	0.755
Akt2	Them4	10090.ENSMUSP00000103981	10090.ENSMUSP00000062841	0	0	0.700	0	0.700
Akt2	Calml3	10090.ENSMUSP00000103981	10090.ENSMUSP00000076880	0	0	0	0.624	0.624
Akt2	Calm5	10090.ENSMUSP00000103981	10090.ENSMUSP00000139342	0	0	0	0.624	0.624
Akt2	Tbc1d4	10090.ENSMUSP00000103981	10090.ENSMUSP00000125509	0	0	0	0.759	0.759
Akt2	Akt3	10090.ENSMUSP00000103981	10090.ENSMUSP00000106789	0	0	0.900	0.183	0.914
Akt3	Trib3	10090.ENSMUSP00000106789	10090.ENSMUSP00000041747	0	0	0.500	0	0.499
Akt3	Phlpp1	10090.ENSMUSP00000106789	10090.ENSMUSP00000056530	0	0	0	0.435	0.435
Akt3	Them4	10090.ENSMUSP00000106789	10090.ENSMUSP00000062841	0	0	0.500	0	0.499
Calm4	Calml4	10090.ENSMUSP00000041636	10090.ENSMUSP00000034777	0	0	0.900	0.512	0.949
Calm4	Tbc1d4	10090.ENSMUSP00000041636	10090.ENSMUSP00000125509	0	0	0	0.550	0.550
Calm4	Calml3	10090.ENSMUSP00000041636	10090.ENSMUSP00000076880	0	0	0.900	0.511	0.949
Calm4	Calm5	10090.ENSMUSP00000041636	10090.ENSMUSP00000139342	0	0	0.900	0.512	0.949
Calm5	Calml4	10090.ENSMUSP00000139342	10090.ENSMUSP00000034777	0	0	0.900	0.512	0.949
Calm5	Calml3	10090.ENSMUSP00000139342	10090.ENSMUSP00000076880	0	0	0.900	0.512	0.949
Calm5	Tbc1d4	10090.ENSMUSP00000139342	10090.ENSMUSP00000125509	0	0	0	0.550	0.550
Calml3	Calml4	10090.ENSMUSP00000076880	10090.ENSMUSP00000034777	0	0	0.900	0.511	0.949
Calml3	Tbc1d4	10090.ENSMUSP00000076880	10090.ENSMUSP00000125509	0	0	0	0.550	0.550
Calml4	Tbc1d4	10090.ENSMUSP00000034777	10090.ENSMUSP00000125509	0	0	0	0.550	0.550
Phlpp1	Tbc1d4	10090.ENSMUSP00000056530	10090.ENSMUSP00000125509	0	0	0	0.620	0.620
