#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Fau	Rps11	10090.ENSMUSP00000136358	10090.ENSMUSP00000003521	0	0.977	0.720	0	0.993
Fau	Rps18	10090.ENSMUSP00000136358	10090.ENSMUSP00000008812	0	0.968	0.720	0	0.990
Fau	Rps25	10090.ENSMUSP00000136358	10090.ENSMUSP00000079180	0	0.977	0.720	0	0.993
Fau	Rps2	10090.ENSMUSP00000136358	10090.ENSMUSP00000092502	0	0.977	0.720	0	0.993
Fau	Rps6	10090.ENSMUSP00000136358	10090.ENSMUSP00000099878	0	0.977	0.720	0	0.993
Fau	Rps16	10090.ENSMUSP00000136358	10090.ENSMUSP00000103940	0	0.977	0.720	0	0.993
Fau	Rps5	10090.ENSMUSP00000136358	10090.ENSMUSP00000104179	0	0.968	0.720	0	0.990
Fau	Rps20	10090.ENSMUSP00000136358	10090.ENSMUSP00000120528	0	0.977	0.720	0	0.993
Fau	Rps28	10090.ENSMUSP00000136358	10090.ENSMUSP00000134615	0	0.977	0.720	0	0.993
Fau	Rps24	10090.ENSMUSP00000136358	10090.ENSMUSP00000152944	0	0.977	0.720	0	0.993
Rps11	Rps18	10090.ENSMUSP00000003521	10090.ENSMUSP00000008812	0	0.908	0.800	0.323	0.986
Rps11	Rps20	10090.ENSMUSP00000003521	10090.ENSMUSP00000120528	0	0.945	0.800	0	0.988
Rps11	Rps5	10090.ENSMUSP00000003521	10090.ENSMUSP00000104179	0	0.943	0.800	0	0.988
Rps11	Rps6	10090.ENSMUSP00000003521	10090.ENSMUSP00000099878	0	0.942	0.800	0	0.988
Rps11	Rps24	10090.ENSMUSP00000003521	10090.ENSMUSP00000152944	0	0.945	0.800	0	0.988
Rps11	Rps28	10090.ENSMUSP00000003521	10090.ENSMUSP00000134615	0	0.945	0.800	0	0.988
Rps11	Rps2	10090.ENSMUSP00000003521	10090.ENSMUSP00000092502	0	0.943	0.800	0.158	0.989
Rps11	Rps25	10090.ENSMUSP00000003521	10090.ENSMUSP00000079180	0	0.945	0.800	0.289	0.991
Rps11	Rps16	10090.ENSMUSP00000003521	10090.ENSMUSP00000103940	0	0.946	0.800	0.332	0.992
Rps16	Rps18	10090.ENSMUSP00000103940	10090.ENSMUSP00000008812	0	0.908	0.800	0.458	0.989
Rps16	Rps25	10090.ENSMUSP00000103940	10090.ENSMUSP00000079180	0	0.945	0.800	0.356	0.992
Rps16	Rps2	10090.ENSMUSP00000103940	10090.ENSMUSP00000092502	0	0.942	0.800	0.273	0.990
Rps16	Rps6	10090.ENSMUSP00000103940	10090.ENSMUSP00000099878	0	0.942	0.800	0.433	0.992
Rps16	Rps28	10090.ENSMUSP00000103940	10090.ENSMUSP00000134615	0	0.943	0.800	0.298	0.991
Rps16	Rps24	10090.ENSMUSP00000103940	10090.ENSMUSP00000152944	0	0.945	0.800	0.398	0.992
Rps16	Rps5	10090.ENSMUSP00000103940	10090.ENSMUSP00000104179	0	0.943	0.800	0.487	0.993
Rps16	Rps20	10090.ENSMUSP00000103940	10090.ENSMUSP00000120528	0	0.946	0.800	0.498	0.994
Rps18	Rps5	10090.ENSMUSP00000008812	10090.ENSMUSP00000104179	0	0.898	0.800	0	0.978
Rps18	Rps24	10090.ENSMUSP00000008812	10090.ENSMUSP00000152944	0	0.908	0.800	0	0.980
Rps18	Rps28	10090.ENSMUSP00000008812	10090.ENSMUSP00000134615	0	0.908	0.800	0	0.980
Rps18	Rps6	10090.ENSMUSP00000008812	10090.ENSMUSP00000099878	0	0.891	0.800	0.284	0.983
Rps18	Rps20	10090.ENSMUSP00000008812	10090.ENSMUSP00000120528	0	0.907	0.800	0.236	0.984
Rps18	Rps25	10090.ENSMUSP00000008812	10090.ENSMUSP00000079180	0	0.907	0.800	0.335	0.986
Rps18	Rps2	10090.ENSMUSP00000008812	10090.ENSMUSP00000092502	0	0.898	0.800	0.476	0.988
Rps2	Rps25	10090.ENSMUSP00000092502	10090.ENSMUSP00000079180	0	0.943	0.800	0.299	0.991
Rps2	Rps28	10090.ENSMUSP00000092502	10090.ENSMUSP00000134615	0	0.943	0.800	0	0.988
Rps2	Rps5	10090.ENSMUSP00000092502	10090.ENSMUSP00000104179	0	0.942	0.800	0.131	0.989
Rps2	Rps6	10090.ENSMUSP00000092502	10090.ENSMUSP00000099878	0	0.942	0.800	0.477	0.993
Rps2	Rps20	10090.ENSMUSP00000092502	10090.ENSMUSP00000120528	0	0.943	0.800	0.584	0.994
Rps2	Rps24	10090.ENSMUSP00000092502	10090.ENSMUSP00000152944	0	0.943	0.800	0.627	0.995
Rps20	Rps25	10090.ENSMUSP00000120528	10090.ENSMUSP00000079180	0	0.945	0.800	0.275	0.991
Rps20	Rps6	10090.ENSMUSP00000120528	10090.ENSMUSP00000099878	0	0.942	0.800	0.450	0.993
