#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Cacng2	Nrn1	10090.ENSMUSP00000019290	10090.ENSMUSP00000040900	0	0	0.900	0	0.900
Cacng2	Olfm1	10090.ENSMUSP00000019290	10090.ENSMUSP00000028177	0	0	0.900	0	0.900
Cacng2	Cacng4	10090.ENSMUSP00000019290	10090.ENSMUSP00000021066	0	0	0.900	0	0.900
Cacng2	Shisa6	10090.ENSMUSP00000019290	10090.ENSMUSP00000071025	0	0	0.900	0	0.900
Cacng2	Eps8	10090.ENSMUSP00000019290	10090.ENSMUSP00000052776	0	0	0.900	0	0.900
Cacng2	Olfm2	10090.ENSMUSP00000019290	10090.ENSMUSP00000034692	0	0	0.900	0	0.900
Cacng2	Olfm3	10090.ENSMUSP00000019290	10090.ENSMUSP00000060985	0	0	0.900	0	0.900
Cacng2	Sacm1l	10090.ENSMUSP00000019290	10090.ENSMUSP00000026270	0	0	0.900	0	0.900
Cacng2	Gria4	10090.ENSMUSP00000019290	10090.ENSMUSP00000027020	0	0.114	0.900	0.537	0.955
Cacng2	Gria1	10090.ENSMUSP00000019290	10090.ENSMUSP00000044494	0	0.898	0.900	0.892	0.998
Cacng4	Nrn1	10090.ENSMUSP00000021066	10090.ENSMUSP00000040900	0	0	0.900	0	0.900
Cacng4	Olfm1	10090.ENSMUSP00000021066	10090.ENSMUSP00000028177	0	0	0.900	0	0.900
Cacng4	Sacm1l	10090.ENSMUSP00000021066	10090.ENSMUSP00000026270	0	0	0.900	0	0.900
Cacng4	Olfm3	10090.ENSMUSP00000021066	10090.ENSMUSP00000060985	0	0	0.900	0	0.900
Cacng4	Olfm2	10090.ENSMUSP00000021066	10090.ENSMUSP00000034692	0	0	0.900	0	0.900
Cacng4	Eps8	10090.ENSMUSP00000021066	10090.ENSMUSP00000052776	0	0	0.900	0	0.900
Cacng4	Shisa6	10090.ENSMUSP00000021066	10090.ENSMUSP00000071025	0	0	0.900	0	0.900
Cacng4	Gria1	10090.ENSMUSP00000021066	10090.ENSMUSP00000044494	0	0.114	0.900	0	0.907
Cacng4	Gria4	10090.ENSMUSP00000021066	10090.ENSMUSP00000027020	0	0.114	0.900	0	0.907
Eps8	Sacm1l	10090.ENSMUSP00000052776	10090.ENSMUSP00000026270	0	0	0.900	0	0.900
Eps8	Gria4	10090.ENSMUSP00000052776	10090.ENSMUSP00000027020	0	0	0.900	0	0.900
Eps8	Olfm1	10090.ENSMUSP00000052776	10090.ENSMUSP00000028177	0	0	0.900	0	0.900
Eps8	Olfm2	10090.ENSMUSP00000052776	10090.ENSMUSP00000034692	0	0	0.900	0	0.900
Eps8	Nrn1	10090.ENSMUSP00000052776	10090.ENSMUSP00000040900	0	0	0.900	0	0.900
Eps8	Gria1	10090.ENSMUSP00000052776	10090.ENSMUSP00000044494	0	0.292	0.900	0	0.926
Eps8	Shisa6	10090.ENSMUSP00000052776	10090.ENSMUSP00000071025	0	0	0.900	0	0.900
Eps8	Olfm3	10090.ENSMUSP00000052776	10090.ENSMUSP00000060985	0	0	0.900	0	0.900
Gria1	Sacm1l	10090.ENSMUSP00000044494	10090.ENSMUSP00000026270	0	0	0.900	0	0.900
Gria1	Gria4	10090.ENSMUSP00000044494	10090.ENSMUSP00000027020	0	0	0.900	0.982	0.998
Gria1	Olfm1	10090.ENSMUSP00000044494	10090.ENSMUSP00000028177	0	0	0.900	0.311	0.928
Gria1	Olfm2	10090.ENSMUSP00000044494	10090.ENSMUSP00000034692	0	0.595	0.900	0.099	0.960
Gria1	Nrn1	10090.ENSMUSP00000044494	10090.ENSMUSP00000040900	0	0	0.900	0	0.900
Gria1	Shisa6	10090.ENSMUSP00000044494	10090.ENSMUSP00000071025	0	0	0.900	0	0.900
Gria1	Olfm3	10090.ENSMUSP00000044494	10090.ENSMUSP00000060985	0	0	0.900	0.146	0.910
Gria4	Sacm1l	10090.ENSMUSP00000027020	10090.ENSMUSP00000026270	0	0	0.900	0	0.900
Gria4	Olfm2	10090.ENSMUSP00000027020	10090.ENSMUSP00000034692	0	0	0.900	0	0.900
Gria4	Nrn1	10090.ENSMUSP00000027020	10090.ENSMUSP00000040900	0	0	0.900	0	0.900
Gria4	Olfm3	10090.ENSMUSP00000027020	10090.ENSMUSP00000060985	0	0	0.900	0	0.900
Gria4	Shisa6	10090.ENSMUSP00000027020	10090.ENSMUSP00000071025	0	0	0.900	0	0.900
Gria4	Olfm1	10090.ENSMUSP00000027020	10090.ENSMUSP00000028177	0	0	0.900	0	0.900
Nrn1	Sacm1l	10090.ENSMUSP00000040900	10090.ENSMUSP00000026270	0	0	0.900	0	0.900
Nrn1	Olfm1	10090.ENSMUSP00000040900	10090.ENSMUSP00000028177	0	0	0.900	0	0.900
