#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
C1qa	Serping1	10090.ENSMUSP00000048836	10090.ENSMUSP00000023994	0	0	0.500	0	0.499
C1qa	C1qc	10090.ENSMUSP00000048836	10090.ENSMUSP00000036747	0	0.667	0.900	0.976	0.999
C1qa	C1qb	10090.ENSMUSP00000048836	10090.ENSMUSP00000040246	0	0.368	0.900	0.980	0.998
C1qa	Crp	10090.ENSMUSP00000048836	10090.ENSMUSP00000044665	0	0	0.500	0	0.499
C1qa	Iglc2	10090.ENSMUSP00000048836	10090.ENSMUSP00000100464	0	0	0.400	0	0.400
C1qa	Igll1	10090.ENSMUSP00000048836	10090.ENSMUSP00000097713	0	0	0.400	0	0.400
C1qa	C1s2	10090.ENSMUSP00000048836	10090.ENSMUSP00000151642	0	0	0.900	0.121	0.908
C1qa	C1s1	10090.ENSMUSP00000048836	10090.ENSMUSP00000125531	0	0	0.900	0.121	0.908
C1qa	C1ra	10090.ENSMUSP00000048836	10090.ENSMUSP00000063707	0	0	0.900	0.205	0.917
C1qa	C1rb	10090.ENSMUSP00000048836	10090.ENSMUSP00000139376	0	0	0.900	0.206	0.917
C1qb	Serping1	10090.ENSMUSP00000040246	10090.ENSMUSP00000023994	0	0	0.500	0.319	0.644
C1qb	C1qc	10090.ENSMUSP00000040246	10090.ENSMUSP00000036747	0	0.341	0.900	0.978	0.998
C1qb	Igll1	10090.ENSMUSP00000040246	10090.ENSMUSP00000097713	0	0	0.400	0	0.400
C1qb	Iglc2	10090.ENSMUSP00000040246	10090.ENSMUSP00000100464	0	0	0.400	0	0.400
C1qb	Crp	10090.ENSMUSP00000040246	10090.ENSMUSP00000044665	0	0	0.500	0	0.499
C1qb	C1s1	10090.ENSMUSP00000040246	10090.ENSMUSP00000125531	0	0	0.900	0	0.900
C1qb	C1s2	10090.ENSMUSP00000040246	10090.ENSMUSP00000151642	0	0	0.900	0	0.900
C1qb	C1ra	10090.ENSMUSP00000040246	10090.ENSMUSP00000063707	0	0	0.900	0.132	0.909
C1qb	C1rb	10090.ENSMUSP00000040246	10090.ENSMUSP00000139376	0	0	0.900	0.134	0.909
C1qc	Serping1	10090.ENSMUSP00000036747	10090.ENSMUSP00000023994	0	0	0.500	0	0.499
C1qc	Iglc2	10090.ENSMUSP00000036747	10090.ENSMUSP00000100464	0	0	0.400	0	0.400
C1qc	Igll1	10090.ENSMUSP00000036747	10090.ENSMUSP00000097713	0	0	0.400	0	0.400
C1qc	Crp	10090.ENSMUSP00000036747	10090.ENSMUSP00000044665	0	0	0.500	0	0.499
C1qc	C1s2	10090.ENSMUSP00000036747	10090.ENSMUSP00000151642	0	0	0.900	0.248	0.921
C1qc	C1s1	10090.ENSMUSP00000036747	10090.ENSMUSP00000125531	0	0	0.900	0.248	0.921
C1qc	C1ra	10090.ENSMUSP00000036747	10090.ENSMUSP00000063707	0	0	0.900	0.294	0.926
C1qc	C1rb	10090.ENSMUSP00000036747	10090.ENSMUSP00000139376	0	0	0.900	0.295	0.926
C1ra	Serping1	10090.ENSMUSP00000063707	10090.ENSMUSP00000023994	0	0.059	0.700	0.982	0.994
C1ra	Crp	10090.ENSMUSP00000063707	10090.ENSMUSP00000044665	0	0	0	0.537	0.537
C1ra	Igll1	10090.ENSMUSP00000063707	10090.ENSMUSP00000097713	0	0.059	0.400	0	0.411
C1ra	Iglc2	10090.ENSMUSP00000063707	10090.ENSMUSP00000100464	0	0.059	0.400	0	0.411
C1ra	C1s1	10090.ENSMUSP00000063707	10090.ENSMUSP00000125531	0	0.317	0.900	0.985	0.998
C1ra	C1rb	10090.ENSMUSP00000063707	10090.ENSMUSP00000139376	0	0	0.900	0.981	0.998
C1ra	C1s2	10090.ENSMUSP00000063707	10090.ENSMUSP00000151642	0	0.317	0.900	0.985	0.998
C1rb	Serping1	10090.ENSMUSP00000139376	10090.ENSMUSP00000023994	0	0.059	0	0.982	0.982
C1rb	Crp	10090.ENSMUSP00000139376	10090.ENSMUSP00000044665	0	0	0	0.537	0.537
C1rb	C1s1	10090.ENSMUSP00000139376	10090.ENSMUSP00000125531	0	0.317	0.900	0.985	0.998
C1rb	C1s2	10090.ENSMUSP00000139376	10090.ENSMUSP00000151642	0	0.317	0.900	0.985	0.998
C1s1	Serping1	10090.ENSMUSP00000125531	10090.ENSMUSP00000023994	0	0.059	0	0.982	0.982
C1s1	Crp	10090.ENSMUSP00000125531	10090.ENSMUSP00000044665	0	0	0	0.444	0.444
C1s1	C1s2	10090.ENSMUSP00000125531	10090.ENSMUSP00000151642	0	0	0.900	0.974	0.997
C1s2	Serping1	10090.ENSMUSP00000151642	10090.ENSMUSP00000023994	0	0.059	0.700	0.982	0.994
C1s2	Crp	10090.ENSMUSP00000151642	10090.ENSMUSP00000044665	0	0	0	0.443	0.443
C1s2	Igll1	10090.ENSMUSP00000151642	10090.ENSMUSP00000097713	0	0.059	0.400	0	0.411
C1s2	Iglc2	10090.ENSMUSP00000151642	10090.ENSMUSP00000100464	0	0.059	0.400	0	0.411
Iglc2	Serping1	10090.ENSMUSP00000100464	10090.ENSMUSP00000023994	0	0	0.500	0	0.499
Iglc2	Igll1	10090.ENSMUSP00000100464	10090.ENSMUSP00000097713	0	0	0.800	0	0.800
Igll1	Serping1	10090.ENSMUSP00000097713	10090.ENSMUSP00000023994	0	0	0.500	0	0.499
