#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
4933405O20Rik	Idh3b	10090.ENSMUSP00000138215	10090.ENSMUSP00000028892	0	0.400	0.900	0.097	0.941
4933405O20Rik	Idh3g	10090.ENSMUSP00000138215	10090.ENSMUSP00000056502	0	0	0.900	0	0.900
4933405O20Rik	Idh1	10090.ENSMUSP00000138215	10090.ENSMUSP00000095316	0	0.072	0.900	0	0.903
4933405O20Rik	Idh2	10090.ENSMUSP00000138215	10090.ENSMUSP00000103007	0	0.078	0.900	0	0.903
4933405O20Rik	Idh3a	10090.ENSMUSP00000138215	10090.ENSMUSP00000127526	0	0.398	0.900	0.163	0.945
Fh1	Idh2	10090.ENSMUSP00000027810	10090.ENSMUSP00000103007	0	0	0	0.534	0.534
Fh1	Idh1	10090.ENSMUSP00000027810	10090.ENSMUSP00000095316	0	0	0	0.535	0.535
Idh1	Pex12	10090.ENSMUSP00000095316	10090.ENSMUSP00000018877	0	0	0.500	0	0.499
Idh1	Pex13	10090.ENSMUSP00000095316	10090.ENSMUSP00000020523	0	0	0.500	0	0.499
Idh1	Idh3b	10090.ENSMUSP00000095316	10090.ENSMUSP00000028892	0	0.072	0.900	0	0.903
Idh1	Idh3g	10090.ENSMUSP00000095316	10090.ENSMUSP00000056502	0	0.072	0.900	0	0.903
Idh1	Pex10	10090.ENSMUSP00000095316	10090.ENSMUSP00000099469	0	0	0.500	0	0.499
Idh1	Pex14	10090.ENSMUSP00000095316	10090.ENSMUSP00000099506	0	0	0.500	0	0.499
Idh1	Idh3a	10090.ENSMUSP00000095316	10090.ENSMUSP00000127526	0	0.058	0.900	0	0.901
Idh1	Idh2	10090.ENSMUSP00000095316	10090.ENSMUSP00000103007	0	0.112	0.900	0	0.907
Idh2	Idh3b	10090.ENSMUSP00000103007	10090.ENSMUSP00000028892	0	0.120	0.900	0	0.908
Idh2	Idh3g	10090.ENSMUSP00000103007	10090.ENSMUSP00000056502	0	0.078	0.900	0	0.903
Idh2	Idh3a	10090.ENSMUSP00000103007	10090.ENSMUSP00000127526	0	0.058	0.900	0	0.901
Idh3a	Idh3b	10090.ENSMUSP00000127526	10090.ENSMUSP00000028892	0	0.561	0.900	0.847	0.992
Idh3a	Idh3g	10090.ENSMUSP00000127526	10090.ENSMUSP00000056502	0	0.524	0.900	0.912	0.995
Idh3b	Idh3g	10090.ENSMUSP00000028892	10090.ENSMUSP00000056502	0	0.400	0.900	0.873	0.991
Pex10	Pex12	10090.ENSMUSP00000099469	10090.ENSMUSP00000018877	0	0.577	0.800	0.984	0.998
Pex10	Pex13	10090.ENSMUSP00000099469	10090.ENSMUSP00000020523	0	0	0.500	0.704	0.846
Pex10	Pex14	10090.ENSMUSP00000099469	10090.ENSMUSP00000099506	0	0.146	0.500	0	0.554
Pex12	Pex14	10090.ENSMUSP00000018877	10090.ENSMUSP00000099506	0	0.105	0.540	0.699	0.865
Pex12	Pex13	10090.ENSMUSP00000018877	10090.ENSMUSP00000020523	0	0	0.540	0.814	0.911
Pex13	Pex14	10090.ENSMUSP00000020523	10090.ENSMUSP00000099506	0	0.562	0.900	0.677	0.984
